"","Iteration","Pi","X","Y","Inside"
"38601",38601,3.12696562265226,0.504027202958241,0.898175679380074,FALSE
"38701",38701,3.12746440660448,0.0125945257022977,0.510606074472889,TRUE
"38801",38801,3.1266204479266,0.838003924349323,0.300994914025068,TRUE
"38901",38901,3.1263977789774,0.0822563443798572,0.528034444199875,TRUE
"39001",39001,3.12679162072767,0.151253398275003,0.972340347710997,TRUE
"39101",39101,3.12687655047185,0.123113409150392,0.0707669006660581,TRUE
"39201",39201,3.12685900869876,0.578137361910194,0.991241690702736,FALSE
"39301",39301,3.12724867051729,0.546898691449314,0.955174749949947,FALSE
"39401",39401,3.12702723281135,0.661931440001354,0.0744257401674986,TRUE
"39501",39501,3.12711070605807,0.788814303698018,0.838383406866342,FALSE
"39601",39601,3.12749678038433,0.205205075442791,0.595276342937723,TRUE
"39701",39701,3.12707488476361,0.819753248943016,0.125870808726177,TRUE
"39801",39801,3.12665510916811,0.447727805003524,0.0736377080902457,TRUE
"39901",39901,3.12653818200045,0.263105148682371,0.480974156409502,TRUE
"40001",40001,3.1259218519537,0.980019426671788,0.664461872540414,FALSE
"40101",40101,3.12560784020349,0.248320404905826,0.497407200280577,TRUE
"40201",40201,3.12579289072411,0.0191433432046324,0.100639295764267,TRUE
"40301",40301,3.1251829979405,0.389686716953292,0.162704260088503,TRUE
"40401",40401,3.12546719140615,0.215621372917667,0.55593404523097,TRUE
"40501",40501,3.12535492950791,0.81630238192156,0.0170536949299276,TRUE
"40601",40601,3.12593285879658,0.947373574133962,0.065479711862281,TRUE
"40701",40701,3.12621311515688,0.537092454032972,0.0759823150001466,TRUE
"40801",40801,3.12649199774515,0.173050055280328,0.744166363496333,TRUE
"40901",40901,3.12676951663774,0.628004922531545,0.880404124734923,FALSE
"41001",41001,3.12685056462038,0.349900599336252,0.414969799108803,TRUE
"41101",41101,3.12722318191771,0.451442723395303,0.916208619717509,FALSE
"41201",41201,3.12662314021504,0.704847363755107,0.116498316638172,TRUE
"41301",41301,3.12689765380984,0.399608402280137,0.930655407719314,FALSE
"41401",41401,3.12746068935533,0.801649245899171,0.987560187699273,FALSE
"41501",41501,3.12686441290571,0.5775584471412,0.685139149194583,TRUE
"41601",41601,3.12646330617052,0.0134419605601579,0.938816321780905,TRUE
"41701",41701,3.12663964892928,0.82609674683772,0.886544786626473,FALSE
"41801",41801,3.12671945647233,0.35710328631103,0.722050765762106,TRUE
"41901",41901,3.12670341996611,0.585457931039855,0.396766716847196,TRUE
"42001",42001,3.12668745982239,0.954726572148502,0.908726665657014,FALSE
"42101",42101,3.12648155625757,0.615991984028369,0.0496740799862891,TRUE
"42201",42201,3.12665576645103,0.035199407255277,0.493472900940105,TRUE
"42301",42301,3.12682915297511,0.639886691467836,0.0855025942437351,TRUE
"42401",42401,3.1266243720667,0.585079291835427,0.00670835352502763,TRUE
"42501",42501,3.12689113197337,0.436058539664373,0.417571255471557,TRUE
"42601",42601,3.12772000657262,0.52688368759118,0.615106411743909,TRUE
"42701",42701,3.12760825273413,0.511781451525167,0.960006427718326,FALSE
"42801",42801,3.12731010957688,0.617332270834595,0.552736973855644,TRUE
"42901",42901,3.12757278385119,0.725034155882895,0.673940049018711,TRUE
"43001",43001,3.12792725750564,0.947736275149509,0.0580586676951498,TRUE
"43101",43101,3.12818728103756,0.951744083780795,0.142514779232442,TRUE
"43201",43201,3.12724242494387,0.0966359749436378,0.0740381733048707,TRUE
"43301",43301,3.12731807579502,0.284589760238305,0.992814904777333,FALSE
"43401",43401,3.12730121425774,0.264367742929608,0.00393232796341181,TRUE
"43501",43501,3.12774418978874,0.057921139523387,0.536780189489946,TRUE
"43601",43601,3.12763468727781,0.357269894564524,0.0734694940038025,TRUE
"43701",43701,3.12706803047985,0.110963834216818,0.265055713709444,TRUE
"43801",43801,3.12741718225611,0.00790993426926434,0.341136586852372,TRUE
"43901",43901,3.12822031388807,0.0615139615256339,0.934896165970713,TRUE
"44001",44001,3.12765618963205,0.117788684554398,0.568000013008714,TRUE
"44101",44101,3.12736672637809,0.0201294494327158,0.0585281210951507,TRUE
"44201",44201,3.12653559874211,0.578092041192576,0.90011781360954,FALSE
"44301",44301,3.12670142886165,0.271296716528013,0.563195332186297,TRUE
"44401",44401,3.12668633589334,0.375176598317921,0.0786333712749183,TRUE
"44501",44501,3.1269409676187,0.256172268418595,0.354283906519413,TRUE
"44601",44601,3.12665635299657,0.407688102452084,0.615803032647818,TRUE
"44701",44701,3.12690991252992,0.0909001333639026,0.362977833021432,TRUE
"44801",44801,3.12751947501172,0.953097691060975,0.40971612976864,FALSE
"44901",44901,3.12776998285116,0.0296204434707761,0.0830517846625298,TRUE
"45001",45001,3.12757494277905,0.0630759145133197,0.681918702786788,TRUE
"45101",45101,3.12720338795149,0.665149435633793,0.4890388448257,TRUE
"45201",45201,3.12701046437026,0.0567532547283918,0.849788659950718,TRUE
"45301",45301,3.12725988388777,0.653303994331509,0.189320009434596,TRUE
"45401",45401,3.12689147816127,0.888223429908976,0.765865209745243,FALSE
"45501",45501,3.12652469176502,0.6797203598544,0.121017148019746,TRUE
"45601",45601,3.12712440516655,0.566904134349898,0.900477517629042,FALSE
"45701",45701,3.12719634143673,0.180723890662193,0.36793487938121,TRUE
"45801",45801,3.12683129189319,0.00340202264487743,0.0836311080493033,TRUE
"45901",45901,3.12664212108669,0.319554300745949,0.335977748967707,TRUE
"46001",46001,3.12645377274407,0.857667150674388,0.135588268982247,TRUE
"46101",46101,3.12687360360947,0.613653760636225,0.754034341778606,TRUE
"46201",46201,3.1268587260016,0.911609255010262,0.604912145528942,FALSE
"46301",46301,3.12623917409991,0.571342979790643,0.707403957378119,TRUE
"46401",46401,3.12570849766169,0.762087971437722,0.888916764874011,FALSE
"46501",46501,3.12595428055311,0.871096471324563,0.283464627107605,TRUE
"46601",46601,3.12602733846913,0.173980998108163,0.274983270093799,TRUE
"46701",46701,3.12575747842659,0.858475216897205,0.861626432044432,FALSE
"46801",46801,3.12557423986667,0.730958910193294,0.7558165746741,FALSE
"46901",46901,3.12598878488732,0.505627478705719,0.308234880678356,TRUE
"47001",47001,3.12589093849067,0.406409620540217,0.817079809261486,TRUE
"47101",47101,3.12596335534277,0.502902178792283,0.766134914942086,TRUE
"47201",47201,3.12603546535031,0.439895760500804,0.597461097408086,TRUE
"47301",47301,3.12602270565104,0.41495206952095,0.812758698360994,TRUE
"47401",47401,3.12550368135693,0.0735251910518855,0.174497663509101,TRUE
"47501",47501,3.12582892991726,0.343424068531021,0.860014216275886,TRUE
"47601",47601,3.12581668452343,0.903399675618857,0.948708416428417,FALSE
"47701",47701,3.1258044904719,0.592388020362705,0.129830268211663,TRUE
"47801",47801,3.12637810924458,0.981017265701666,0.38673695945181,FALSE
"47901",47901,3.12661531074508,0.346691376995295,0.308361479779705,TRUE
"48001",48001,3.12693485552384,0.496294136391953,0.120968904579058,TRUE
"48101",48101,3.1275025467246,0.481903641950339,0.545144417788833,TRUE
"48201",48201,3.12723802410738,0.453619902953506,0.0272439103573561,TRUE
"48301",48301,3.12747148092172,0.671253363369033,0.975184954237193,FALSE
"48401",48401,3.1268775438524,0.868518410483375,0.765213442035019,FALSE
"48501",48501,3.12719325374735,0.46859663259238,0.156424780376256,TRUE
"48601",48601,3.12717845311825,0.73004059609957,0.374830312328413,TRUE
"48701",48701,3.12732798094495,0.788309597410262,0.807604460278526,FALSE
"48801",48801,3.12747689596525,0.0760153215378523,0.399284748593345,TRUE
"48901",48901,3.12762520193861,0.807832639897242,0.721771153621376,FALSE
"49001",49001,3.12720148568397,0.427036573644727,0.204754778416827,TRUE
"49101",49101,3.12710535426977,0.954690362326801,0.198275714414194,TRUE
"49201",49201,3.12700961362574,0.369509901152924,0.575778761645779,TRUE
"49301",49301,3.12740106691548,0.778947158716619,0.778943896759301,FALSE
"49401",49401,3.12779093540617,0.269662165315822,0.604685675818473,TRUE
"49501",49501,3.12866406739258,0.825626793084666,0.0782196912914515,TRUE
"49601",49601,3.12856595633153,0.243320700479671,0.145536324009299,TRUE
"49701",49701,3.12822679624152,0.777563159354031,0.902484357124195,FALSE
"49801",49801,3.12829059657437,0.116611706325784,0.438699100865051,TRUE
"49901",49901,3.12843429991383,0.855730997165665,0.0224190023727715,TRUE
"50001",50001,3.12833743325133,0.421492001507431,0.283684274181724,TRUE
"50101",50101,3.12808127582284,0.143564397003502,0.093376821372658,TRUE
"50201",50201,3.1280651779845,0.127414782997221,0.530667769955471,TRUE
"50301",50301,3.12733345261526,0.167728745145723,0.633187697269022,TRUE
"50401",50401,3.12787444693558,0.915659468853846,0.363206485984847,TRUE
"50501",50501,3.12762123522307,0.00954700401052833,0.860246863914654,TRUE
"50601",50601,3.12721092468528,0.737397709861398,0.370515965856612,TRUE
"50701",50701,3.12656555097533,0.74764176318422,0.829395266715437,FALSE
"50801",50801,3.12639514970178,0.862860437482595,0.551713502733037,FALSE
"50901",50901,3.12614683405041,0.297668965300545,0.476803112542257,TRUE
"51001",51001,3.1257426324974,0.255219763843343,0.593052323209122,TRUE
"51101",51101,3.1261227764623,0.126468719448894,0.0156439542770386,TRUE
"51201",51201,3.12665768246714,0.294450554531068,0.954388147452846,TRUE
"51301",51301,3.12687861835052,0.131373783573508,0.143567404011264,TRUE
"51401",51401,3.12678741658723,0.921473623951897,0.263786128023639,TRUE
"51501",51501,3.12669656899866,0.665749381529167,0.061390754301101,TRUE
"51601",51601,3.12637351989303,0.68437593174167,0.996951591223478,FALSE
"51701",51701,3.12651592812518,0.434367435285822,0.959352685837075,FALSE
"51801",51801,3.12627169359665,0.0211702757515013,0.542045019799843,TRUE
"51901",51901,3.12687616808925,0.70072918292135,0.0819328418001533,TRUE
"52001",52001,3.12709370973635,0.949364713625982,0.261994026135653,TRUE
"52101",52101,3.12723364234852,0.617547885049134,0.238904061028734,TRUE
"52201",52201,3.12737303883067,0.477381991920993,0.665137449046597,TRUE
"52301",52301,3.12766486300453,0.323710443917662,0.810030823107809,TRUE
"52401",52401,3.12810824220912,0.246600009733811,0.863185599679127,TRUE
"52501",52501,3.12763566408259,0.21689744037576,0.629284594440833,TRUE
"52601",52601,3.12777323625026,0.163643627427518,0.319629738107324,TRUE
"52701",52701,3.12760668678014,0.244787681149319,0.671614421298727,TRUE
"52801",52801,3.1277437927312,0.8639533999376,0.448391528334469,TRUE
"52901",52901,3.12772915445833,0.437567153014243,0.171457703225315,TRUE
"53001",53001,3.1274126903266,0.719095820793882,0.832495840266347,FALSE
"53101",53101,3.12770004331369,0.39290853147395,0.662971928715706,TRUE
"53201",53201,3.12791112949005,0.0457496736198664,0.082791468128562,TRUE
"53301",53301,3.1279713326204,0.125895188655704,0.329947355203331,TRUE
"53401",53401,3.12735716559615,0.128950089681894,0.786516171181574,TRUE
"53501",53501,3.12764247397245,0.945993545465171,0.461818077601492,FALSE
"53601",53601,3.12725508852447,0.233363397186622,0.435986258555204,TRUE
"53701",53701,3.12694363233459,0.437007616506889,0.00841865059919655,TRUE
"53801",53801,3.12730246649691,0.343457004986703,0.475574265234172,TRUE
"53901",53901,3.12810522995863,0.795978810638189,0.246379834134132,TRUE
"54001",54001,3.12831243865854,0.503427707590163,0.301619215868413,TRUE
"54101",54101,3.12837100977801,0.934380984166637,0.709961578482762,FALSE
"54201",54201,3.12806036788989,0.1102947127074,0.341656594770029,TRUE
"54301",54301,3.12819285096039,0.188924585003406,0.997448802692816,FALSE
"54401",54401,3.12861895921031,0.909235188504681,0.142561734421179,TRUE
"54501",54501,3.12874993119392,0.463107498828322,0.875224509742111,TRUE
"54601",54601,3.12836761231479,0.332181057659909,0.992098942631856,FALSE
"54701",54701,3.12820606570264,0.130757964449003,0.00887371087446809,TRUE
"54801",54801,3.12768015182205,0.240656364709139,0.86379677709192,TRUE
"54901",54901,3.1275933043114,0.00716823572292924,0.116029955912381,TRUE
"55001",55001,3.12699769095107,0.944319668691605,0.0987302723806351,TRUE
"55101",55101,3.12691239723417,0.413521773880348,0.0477168685756624,TRUE
"55201",55201,3.12682741254687,0.170157171785831,0.823489846661687,TRUE
"55301",55301,3.12667040379017,0.581385297235101,0.993916152976453,FALSE
"55401",55401,3.12680276529305,0.864407675573602,0.749501558952034,FALSE
"55501",55501,3.12664636673213,0.288210315164179,0.165420070290565,TRUE
"55601",55601,3.1262027661373,0.946440421976149,0.317872412735596,TRUE
"55701",55701,3.12626344230804,0.43722255481407,0.242480737389997,TRUE
"55801",55801,3.12661063421802,0.996179486159235,0.234922328265384,FALSE
"55901",55901,3.1265272535375,0.560519331134856,0.904166691703722,FALSE
"56001",56001,3.12680130711952,0.39201355795376,0.0719281358178705,TRUE
"56101",56101,3.1262187839789,0.192002585623413,0.141463745385408,TRUE
"56201",56201,3.12663475738866,0.189550684532151,0.472238749498501,TRUE
"56301",56301,3.12690715973073,0.213642665650696,0.111134607112035,TRUE
"56401",56401,3.12717859612418,0.0418593632057309,0.64758323924616,TRUE
"56501",56501,3.1267411196262,0.18800655240193,0.202183258719742,TRUE
"56601",56601,3.12672920973128,0.0748281227424741,0.46856749500148,TRUE
"56701",56701,3.1266467963528,0.70037300651893,0.608922452665865,TRUE
"56801",56801,3.12642383056636,0.881071256706491,0.540056492434815,FALSE
"56901",56901,3.12662343368306,0.943172236904502,0.0770691831130534,TRUE
"57001",57001,3.1266819880353,0.788054825505242,0.0868376563303173,TRUE
"57101",57101,3.12688043992224,0.829186931019649,0.653846493456513,FALSE
"57201",57201,3.12679848254401,0.795954409055412,0.381507572717965,TRUE
"57301",57301,3.12650739079597,0.195087036583573,0.837574740173295,TRUE
"57401",57401,3.12663542446996,0.566942343255505,0.882693841354921,FALSE
"57501",57501,3.12613693674893,0.617716419044882,0.450693708145991,TRUE
"57601",57601,3.12640405548515,0.547152609331533,0.204246372450143,TRUE
"57701",57701,3.12653160257188,0.987934247823432,0.714729056693614,FALSE
"57801",57801,3.12679711423678,0.523997107055038,0.284808105323464,TRUE
"57901",57901,3.12637087442359,0.808378900866956,0.872636359650642,FALSE
"58001",58001,3.12594610437751,0.34424870996736,0.0370353725738823,TRUE
"58101",58101,3.12628009844925,0.827634030254558,0.226068723481148,TRUE
"58201",58201,3.12647549011185,0.82029525260441,0.383836499648169,TRUE
"58301",58301,3.12625855474177,0.564188577933237,0.899294527713209,FALSE
"58401",58401,3.12659029811133,0.396776970243081,0.441021847771481,TRUE
"58501",58501,3.12678415753577,0.163532836828381,0.420252178097144,TRUE
"58601",58601,3.12704561355608,0.651016529649496,0.240579445846379,TRUE
"58701",58701,3.1274424626497,0.0438504107296467,0.0208923337049782,TRUE
"58801",58801,3.12749783166953,0.478445329703391,0.677457259502262,TRUE
"58901",58901,3.12789256549125,0.875190585851669,0.416177015285939,TRUE
"59001",59001,3.12835375671599,0.0385467777960002,0.138845867477357,TRUE
"59101",59101,3.12881338725233,0.229178415844217,0.0942184624727815,TRUE
"59201",59201,3.12906876573031,0.804823711048812,0.00843649869784713,TRUE
"59301",59301,3.1293232829126,0.0788928794208914,0.731250509619713,TRUE
"59401",59401,3.1290382316796,0.690242094220594,0.132811329327524,TRUE
"59501",59501,3.12888859010773,0.495273329084739,0.942758036544546,FALSE
"59601",59601,3.12934346739149,0.660067746182904,0.0760863237082958,TRUE
"59701",59701,3.12899281419072,0.0461622588336468,0.590339433867484,TRUE
"59801",59801,3.12837577966924,0.709803118603304,0.53488374967128,TRUE
"59901",59901,3.12822824326806,0.464082877151668,0.880000641802326,TRUE
"60001",60001,3.12794786753554,0.708716690540314,0.276937050977722,TRUE
"60101",60101,3.12726909702002,0.537017764057964,0.675240171374753,TRUE
"60201",60201,3.1273234663876,0.509283962193877,0.827667344827205,TRUE
"60301",60301,3.12724498764531,0.631684975931421,0.479201065376401,TRUE
"60401",60401,3.12710054469297,0.953810683684424,0.833144847303629,FALSE
"60501",60501,3.1272210376688,0.801762608345598,0.00960917328484356,TRUE
"60601",60601,3.12694509991584,0.337363872211426,0.953492120606825,FALSE
"60701",60701,3.12732903906031,0.379549443721771,0.957376896636561,FALSE
"60801",60801,3.12738277330965,0.219012825982645,0.250814992003143,TRUE
"60901",60901,3.12717360962874,0.799081720411777,0.0131542158778757,TRUE
"61001",61001,3.1272929951968,0.549252552213147,0.940468377899379,FALSE
"61101",61101,3.1273465246068,0.379228216130286,0.501677604392171,TRUE
"61201",61201,3.1275305959053,0.655158628942445,0.316666041966528,TRUE
"61301",61301,3.12725730412228,0.951247298158705,0.908518248237669,FALSE
"61401",61401,3.12757121219524,0.77173861162737,0.209211523178965,TRUE
"61501",61501,3.12781905985269,0.695192695595324,0.447739396709949,TRUE
"61601",61601,3.12787130079057,0.93392729992047,0.126704738009721,TRUE
"61701",61701,3.12805302993468,0.301330090966076,0.867926310747862,TRUE
"61801",61801,3.12829889483989,0.765732844127342,0.712556980084628,FALSE
"61901",61901,3.12828548811812,0.711173136951402,0.553958473261446,TRUE
"62001",62001,3.12846566990855,0.98804828338325,0.480516159208491,FALSE
"62101",62101,3.1286452714127,0.408590393373743,0.231716132489964,TRUE
"62201",62201,3.12908152602048,0.810975366504863,0.689732283586636,FALSE
"62301",62301,3.12900274473925,0.933010553475469,0.993484266567975,FALSE
"62401",62401,3.12905241903175,0.362965800100937,0.49974984745495,TRUE
"62501",62501,3.12884593846498,0.946859375108033,0.97351718111895,FALSE
"62601",62601,3.12921518825578,0.48017173842527,0.480551844928414,TRUE
